País,Fuente,Entidades Coincidentes,Términos del Sector,Palabras Clave (Keywords),Título,Fecha Publicación,URL Verificada,Resumen,Fecha_DT,Año,Mes_Num,Mes,Año-Mes
Colombia,Búsqueda CREG (Google News),CREG,N/A,"Distrito, Cartagena, Demanda, Creg, Pide",Distrito de Cartagena demanda a la CREG y pide congelar cobros extras por energía - revistametro.co,2026-09-15 09:25,https://news.google.com/rss/articles/CBMitAFBVV95cUxNallLUzZMVW1NelFWXzFNUXlKVVFpY1NxUWxHc3hjaWk5NjdtRWhTemkyaXV4T3R5ckJINGJjZDdJSGtyMHhqWWNvS1F5UnhPbjRQUGh5T1lNMWJ2ZXFLOExOQTB0LW5yZ1RpRzhFSVBDUGd4ZElzdlYzVlVaWkJIdHE4bzNIb2N0MDVZb1RYelkweG5UWmdRY3ItcXdaT3kxMFI5NWRyeXFJYUVhV3lBSUxicFk?oc=5,Distrito de Cartagena demanda a la CREG y pide congelar cobros extras por energía revistametro.co,2026-09-15 09:25:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,N/A,"Afinia, Arrastra, Finanzas, Colombiano",Afinia arrastra las finanzas de EPM - El Colombiano,2026-09-15 05:04,https://news.google.com/rss/articles/CBMimwFBVV95cUxNeDFPZkI3V1JmNTZqS0VTY0xDQUhBNjlzYWtTb0pqeVB6OWxfWkxJcVZ2TzZwN1BaV2RiNzhMaTVMU2o3MHRIQ1hReldfZnpNeE44QzhDdUZpVTg5OW10Y2M2NkFxak0wZm5ybERmN3o3eW45dnRxbld1ak9TdXdja1V1LUw1MHZydTR2eFdRX3JtY0FQbkQzX0R1dw?oc=5,Afinia arrastra las finanzas de EPM El Colombiano,2026-09-15 05:04:00,2026,9,September,2026-09
Colombia,Búsqueda CREG (Google News),CREG,N/A,"Cómo, Ahorrar, Dinero, Recibo, Límites",¿Cómo ahorrar dinero en recibo de la luz? Límites y cómo bajar consumo para el nuevo programa CREG - Caracol Radio,2026-09-15 01:35,https://news.google.com/rss/articles/CBMiywFBVV95cUxPRU1OSjdVOXdwSVZHek11SXZPU1lORHJ3NWw3dTRfQTduNi10Vy1pNklfZ1hIOUg0R1o5WnJVeUFTSDZkN3RUaEtvcHFwR2J5dE9lSE1GbGVNQjdGRlB6ekxkUkJWUjUxS1FyRDZCTjZMZ2ZJank0NE1PVVUwdmVaVU41WlFCWF9sSDI0eWwtTzBNMVR3UXl0SzBzN3gyODNsdEJOdWlnSWhEMXBqcTdSX2kyRS0wdG5nSFdYbDFMU1dBMWpoWU9XMEdpNNIB3wFBVV95cUxPTmFUVWkweG5KXzBWVzJkUGRYLVBFU3hTQVROM2I4YzJMaWNDSTZWRTlpQ2J4WS1OMkZMeThvcWE2Vk5hVC01QlYzVHJGVTNRQVhsWmh1RlNBa2dnQjNueFZzTW5LX2JrR0l4Q2h6UXpWaDY5QzREOTNWX0VJMlYxMlVrQmJwNWhQVktYdzlkT0JQX3MycktFcHpyaVJZNURDV09nRGlVQmQtRXhxdHM4NXJWNXlUN19pbEgwTU5xUVVac2VBbE0tLVBaeXFIOFh3RVJQQUVUYjN4MXBYXzA0?oc=5,¿Cómo ahorrar dinero en recibo de la luz? Límites y cómo bajar consumo para el nuevo programa CREG Caracol Radio,2026-09-15 01:35:00,2026,9,September,2026-09
Colombia,Búsqueda CREG (Google News),CREG,N/A,"Cartagena, Lleva, Justicia, Cobro, Energía",Cartagena lleva a la justicia el cobro de energía de la CREG: Dumek Turbay pide suspender la medida por las condiciones climáticas de la región Caribe - El Tiempo,2026-09-14 20:25,https://news.google.com/rss/articles/CBMirwJBVV95cUxNYm1qV1ZYdk5FZVhleU11TEttbkpFWkFzMWl1SExhMjJyQkJNOHlvWWtHSG5MamRTWGFXS1JnUFJncUxDbXVuUTJWTVVEcnltR0JuVlRVdUpFUl9yRE13aDdpbVpwMTVERF9HZXVTWndQaWRremVQM01pLS0wcWNZU0w4MEVJWDkxUEtwSXlka2tDMmFyZ1hBNXNyQU5nSkd0dFJPOTNTS1FKVEFtR21JaHE4T3hsX3I2SnUzUWN1cW9ucXIzVW01M3Y5dF8zX3FWU1RLSDR4RGdUY0RQWTNyNXBJSVlyRXktOGZSekdESUlWN2tTR1VERWxwdkZQT1o5N0pVbmMtajZfTnlGSl9QZ01jWlgzbXBtc1IxSXgzTDZVdXFCVlZWbmd0N0VnOTjSAbQCQVVfeXFMTktOSlpEOWhmNjhIQ1NnTEpKQjJfQlBqcDlxSFBjZ3pwQkpZTE1pSmtwS29SRXVnWmJpN1lXY2M1YjVqclVzUWgzODZvWjYxc3RVVXlNbXlDeUpKc3BRVEVVVFc2REZ3TmxxN0Z0NHVmZnVBZFctZmI2LUJWTTJkRldFdGl3Zmc2M3BKRUxWaG1yVElMdWJieElVSVJnMFAzMFpaZDZISXV5aEI4a0xPM3FGRlpUeXpXY3FPY3ppYVRqNTg2VEtSeUZfazVmYkVVVlg1Ymp1VGZDdWJrM25IcEFCUEdXRkhXLV9ONnhZcUpLeG55bjFOMUw5bXhSZHhvVk1oX1pIMmRaeUM0V01Zd2Q2UjBtc1BEX2JsbG9admJ6VG82WnNPa3V2el81TnhHOFBCOWg?oc=5,Cartagena lleva a la justicia el cobro de energía de la CREG: Dumek Turbay pide suspender la medida por las condiciones climáticas de la región Caribe El Tiempo,2026-09-14 20:25:00,2026,9,September,2026-09
Colombia,La República,EPM,,"Años, Anuncia, Firma, Acuerdo, Financiamiento",EPM y la AFD anuncia la firma de acuerdo de financiamiento por mas de US$340 millones,2026-09-14 12:55,https://www.larepublica.co/empresas/epm-y-la-afd-firman-acuerdo-de-financiamiento-por-mas-de-us-300-millones-4481034,"Según informó EPM, esta operación de capitalización contempla un plazo de 15 años con 3 años de gracia",2026-09-14 12:55:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Anuncia, Firma, Acuerdo, Financiamiento, Millones",EPM y la AFD anuncia la firma de acuerdo de financiamiento por mas de US$340 millones - LaRepublica.co,2026-09-14 12:55,https://news.google.com/rss/articles/CBMitwFBVV95cUxOcERyczBWV2wwRmF1ZkpFcVRMZ3BMc1ZHYVN2eGtSOG5MWjF6Z3N6UmV4cEo5VWRobWE0ekJKZkF3Z0NQYUhZMkpWSlZjd1JfSVk0NkZhazY3bXhDZklwWXJOT0pua05BcldITVEwWWVqYWVoSFJpWUJJYzFmSFcwUDhLLXM3MjB1enRsMVFpVEhjT09FV3cyYm0xM2s2TkI0M2RhQ3dHN3lVLWs3aGNLeHFlaVJoWG_SAbcBQVVfeXFMTVhCc2oxZWkwOFpET0xKcVNZS0tJNnNUR3N3YzBTZzA0RlpPNVU1UEEyQjZtY1UybC03eHZpZFlwa1htcklwN2tUZnUwekRFNEdJX2w0QjlQeHlzbWZHT2dkeGJlVVVCU1ZzV0RoMkFoc042blNfYnQ1cWtPY3FOdDdVdERhcUdwZ2llZi04RnRfVHRrbDhjdVMwWF9Nb0dRV3JsWWVrRWVQajdRb3ZmRGpBYlExMWw0?oc=5,EPM y la AFD anuncia la firma de acuerdo de financiamiento por mas de US$340 millones LaRepublica.co,2026-09-14 12:55:00,2026,9,September,2026-09
Colombia,Búsqueda Afinia (Google News),Afinia,,"Lluvias, Vientos, Huracanados, Tormentas, Eléctricas","Lluvias, vientos huracanados y tormentas eléctricas afectan el suministro de energía en cinco municipios de Córdoba - ELHERALDO.CO",2026-09-13 22:03,https://news.google.com/rss/articles/CBMi8gFBVV95cUxNOGxma3VkeVYtUGtfQ0tXdGtscUFCdmtaUDUxWFFRQkhLa3hSLUdab0NPTDloWFE0U1RZZkJaS2l3b2c4Vl9rXzZRMkNiSGQtcExBTGhtZm5YVXRsbUZMY3pscm1UV09zNE5CM0NtUUl2dXFtdGVVT1JLZ211Yk9qXzlmaEotdXVqZGt3THpMYlFxbnFtWk1KX0x2ZnBLT0tMdG9mRnlraFN6V1djYWZoVmxCVTdyOFNCM2Izc3h6UF93LVM5VnpPaTlQNEtqRjBJYko3Z1VuU3VsMTNGTzIydWhvQm9tcENYWGt6ajk5TUZtd9IBjAJBVV95cUxOY2pRWjJPc1lOWHdSeGRXOUd0LThoUkRqMEZiY2p4dHpiZEtlWktvX2xhdktZLV9TOEFzWk5YZGU1TTNCdlA1NmVMM0xGVTJaQ3FlYWI3T0hDLVlDWEpGTXZRVmpMU1JWR1YtZ0Y0aHl0OWtIQk5QTjltTC03eFJ2YV9yWXp6ZFdoenMwQk9FSXAwNy02djZmdjZVY1NwUG12YW82VFA3emlOajJ5RlVzTk9WcnkxTE9SN1JJSVdVTDgxVDY3clh5ZkdJV2NHWmVfMkoxaXZDZlVPVk1fend5eUJCcktFRTVZUmVuNGVpMmljU08yRzFUdjRpc1gxRlVsZ1dDZ1ltQkFxQUZK?oc=5,"Lluvias, vientos huracanados y tormentas eléctricas afectan el suministro de energía en cinco municipios de Córdoba ELHERALDO.CO",2026-09-13 22:03:00,2026,9,September,2026-09
Colombia,Búsqueda Afinia (Google News),Afinia,,"Afinia, Atiende, Afectaciones, Circuitos, Cartagena",Afinia atiende afectaciones en circuitos de Cartagena tras intensas lluvias - ELHERALDO.CO,2026-09-13 21:53,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNd0xfQTRRazAxX0hyYnJkWlhxdjJMajlNMWRfeTdLQllPb1Ridl95WXd0dHNxT3V5MGw0VXZESTBPeG5kR1RSUldZbC04Z0pFSWVaaDB0YmxkeVFQWE5FcV9ySF84bkFqbmRIcGw1eWl3cEF6MFF6X3VuZGU1MDBlUDRpVEFtMWlxWHRvMmNiMV91UnpwRGszTGtheUFNbm5kU05xTF81TmxaNjNrelFMbTlnV2ViWDJ5SXRWMnp3Q19PSzBzcUhsc1RvSUtxR2xMZWZnSm1wNlTSAdgBQVVfeXFMTXdMX0E0UWswMV9IcmJyZFpYcXYyTGo5TTFkX3k3S0JZT29UYnZfeVl3dHRzcU91eTBsNFV2REkwT3huZEdUUlJXWWwtOGdKRUllWmgwdGJsZHlRUFhORXFfckhfOG5Bam5kSHBsNXlpd3BBejBRel91bmRlNTAwZVA0aVRBbTFpcVh0bzJjYjFfdVJ6cERrM0xrYXlBTW5uZFNOcUxfNU5sWjYza3pRTG05Z1dlYlgyeUl0VjJ6d0NfT0swc3FIbHNUb0lLcUdsTGVmZ0ptcDZU?oc=5,Afinia atiende afectaciones en circuitos de Cartagena tras intensas lluvias ELHERALDO.CO,2026-09-13 21:53:00,2026,9,September,2026-09
Colombia,Búsqueda XM (Google News),XM,,"Recomendaciones, Crisis, Energética, Semana, Requieren","Recomendaciones de XM ante crisis energética, esta semana se requieren 102 GWh/día térmicos - elnorte.com.co",2026-09-13 21:35,https://news.google.com/rss/articles/CBMitAFBVV95cUxNVmM2Zy1Wekgzakk4d2l6YmJXRHpaMnEwckRmdGhrVjlTX2dWMXlZemxLU0F1c0JWd2huaWQ5RkMwSFM3aFlCc0ZVekZfOE5WZ2ZwUU1CRXpNNTZWVXVyNjl1S3V0aEVnRVpwREl4UTI0TFUxMWNjWXMyTjQyZXplNzJnZGVHYjdkdnFFeXVyM2h1bHNacnhpMTZLUDYxSi00VWJFd1lQQTZ3XzZBakZpbXREODM?oc=5,"Recomendaciones de XM ante crisis energética, esta semana se requieren 102 GWh/día térmicos elnorte.com.co",2026-09-13 21:35:00,2026,9,September,2026-09
Colombia,Búsqueda CREG (Google News),CREG,,"Tarifas, Creg, Acción, Tutela, Frena",Tarifas CREG: Acción de tutela frena recargos en Bolívar - cablenoticias,2026-09-13 18:13,https://news.google.com/rss/articles/CBMingFBVV95cUxOZWtrYXhxQ1hZZ3FCT1BHTlFxUkRlVVVPU0hYMUxVOTV5cVgyNGp5OElPREpmWkxFVXJWamZkVkp1bmVuSDJWNEJDWm50M2ZBVWZreGppWnBtdFRRTVk2b3gtNzBCNkgtV0pYT2wwZWRpNFBUdUluUzg2Q09UNWNVU0dHOEZPbHBrWC1QS2swQWpncVVkOEZQVEtwQU5iZw?oc=5,Tarifas CREG: Acción de tutela frena recargos en Bolívar cablenoticias,2026-09-13 18:13:00,2026,9,September,2026-09
Colombia,Búsqueda CREG (Google News),CREG,,"Creg, Eligió, Castigar, Pobres, Elcronista",La Creg eligió castigar a los pobres - elcronista.co,2026-09-13 16:12,https://news.google.com/rss/articles/CBMieEFVX3lxTFAybXF3dExpT3pkb3FwVk1XTW5yRlZQbDU3SlI4QnZmbzQ2QzZzUHYxVzZ6Y3IxNEk4MmhhaWN0TzVnY1Z2UFE0alQ4cWJxN1IzVGFFOXdtU0Vnci16V3o5ZFNFNkJRdkY5Ym5kbmlBV3Mxa0hFRWROdw?oc=5,La Creg eligió castigar a los pobres elcronista.co,2026-09-13 16:12:00,2026,9,September,2026-09
Colombia,Búsqueda Afinia (Google News),Afinia,,"Misael, Cadavid, Pieza, Clave, Caso","Misael Cadavid, pieza clave en el caso de Miguel Quintero, revela detalles de presuntas coimas por $2.481 millones - Infobae",2026-09-13 09:52,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQNk03VWp5MlBhaE0zQU96bl9IZkhSZ1RMcWZ1bkpWcWxVUTlfNWVXeGptRWtiZDViRTB5ek9vYjIycHA5ZnFfZTJ1VmgyUk1MYUhxRWFXNklLb0w5T1JTNFZJenRBdVhQR0J5UjV3TE1CdFVJdUlrZmZZeTRVWlA2WWZHcnNDaHZNZF9haW1JTThRSEFnWGRKMHJDRlV5YlBub3JjN1hSZW44SUtNZDNiT1FzbHBNcXdhZ0packNwVTN1bDZjaFRiTE9BV2hHSmZCRVN4MWV2WDQ4SGpNc0hncUhPYlJHXzE2Q2tz0gGGAkFVX3lxTE9mZTZTSnRxbUE0VGNTRzJLcUY4ZlhQQ3R5anUwY180NmpmZDZPZE9ELWwxNTNBZDluZFk4M2F4M0NRTDJScWJJYkRXQ1U5eDNERDhZYnRaUzYxdW9yU0N4SkpJMTJscmljUWktWW9FT1NRZERpR3RlMFBqSHBfMktVQ2tMQ1JRSkM1T1ZsUE1lSkVLcXNRVWcyNGM2LVY2OWU3RmtJRDJzVHBXSWdLbTdIR0lCckFqV2ZWT3BjdDF3TmJ5XzRfUWxYQ2ttMlRVNUNtcnNKaWpKMm5ZQk9yTlZ1Rm9IRUZVV0Y2elU2YVlWNjA0LVc3QnVhTHUwX01aaUtPbDlfMHc?oc=5,"Misael Cadavid, pieza clave en el caso de Miguel Quintero, revela detalles de presuntas coimas por $2.481 millones Infobae",2026-09-13 09:52:00,2026,9,September,2026-09
Colombia,Búsqueda Energua (Google News),Energua,,"Menos, Consumo, Beneficios, Funciona, Nuevo",Menos consumo y más beneficios: así funciona el nuevo programa de ahorro de energía en Colombia - abceconomia.co,2026-09-13 06:05,https://news.google.com/rss/articles/CBMimgFBVV95cUxQSmxEblJGYi11YmtnbjZ0T2ZnaXRpVWxNWkkxNzdRVG1UNkJoZ08xRlZtcFh3dHhlZENIUGlWZ2J0Sm84MkdQeFNzclVENDhoWnQxV3lnUUNTdVE5cFRGZmhON0lQUWhQVVdCN1lzeTVVOXNFMDc5bnlBTHlPa0JVZE9qdmpyaXotZ2lfNVBfUjVjLXdCUFJjY1ln?oc=5,Menos consumo y más beneficios: así funciona el nuevo programa de ahorro de energía en Colombia abceconomia.co,2026-09-13 06:05:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Obtiene, Crédito, Millones, Invertir, Agua","EPM obtiene crédito de US$348 millones para invertir en agua, energía y sostenibilidad - abceconomia.co",2026-09-12 08:02,https://news.google.com/rss/articles/CBMinAFBVV95cUxPYmg4cHFzWk9XMmxxdm85MHlCNTVuQ1R5OGo1eUFoaWZESEFVN3owYnNmX1Zvc3Zkck9oSXRhT3lpeUJtVGJoNE5YeXk2Rmo5QWtVTmdRTnJLbkdncW1zZHp6THlteU5LSnpYQno0ZkR4YWtLRmtsSmh4NWZTNHVxVndvczdNTG1Nal80OTBLbm1uYjFoOWRyNmpENzg?oc=5,"EPM obtiene crédito de US$348 millones para invertir en agua, energía y sostenibilidad abceconomia.co",2026-09-12 08:02:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Primera, Empresa, Servicios, Públicos, País","EPM, primera empresa de servicios públicos del país certificada para volar drones - abceconomia.co",2026-09-12 06:17,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPNzVzTkFoeGVMM2RvTTluRlhYV1dkSTgwSEhVcHQyWHcwUzRzd1JkdWljdXg4RV9nUW5SY2hnWE9sRmh0b1NQM2dKbFp2VG5tMjhnbXhCemczNG9QaFpkUlFzN21pRkRZdGtzaUl6N25tU0RJM2VDTFNtOUFTeHVsMmZjODJXV0hkQmxtM1JBR21ydm1IWURadFhrTlBPbU1xV21WdGFTVkxmUQ?oc=5,"EPM, primera empresa de servicios públicos del país certificada para volar drones abceconomia.co",2026-09-12 06:17:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Sigue, Racionamiento, Agua, Medellín, Semana",Sigue el racionamiento de agua en Medellín este fin de semana; sectores afectados son diferentes para sábado y domingo - paisa.alerta.com.co,2026-09-12 03:09,https://news.google.com/rss/articles/CBMimgFBVV95cUxQVDExZnR4ZGp1ak1adjl3TzhOa242M3RNMV90ek0teEJ0RFIzbEk5R3FMV2xmV3RYaXM0ZmdBdUs5ZTdkSlVkX2Y5RWotakxsbWhVUXljWEdlcHZITF9sN1U5UG5EdFQxaWdNX2w2UHN1N19Fd1N2TGdvandadDZuRTIxQXA2clVkZzF4bk1YTkY4WVdmRmZIRUZn0gGeAUFVX3lxTE4wdWQyOVowMm1IZUJwOHdJOG9BenB2cTdQUWhNRWY2ZTlsa0NnZmhoTFozY3AyYnN3c0tyR0V0ekotYnFMd2N4dnVBQzBjcjRNRkR5VVh0eTlSREdKM2tlVlhkVkdScXB4dTRabHV5RW1IV2pHTHRVNFpvbkEtbDVfWDFzRlIwME9GVlZJdU5mX1RMWUJjYUdqLUxBMzZ3?oc=5,Sigue el racionamiento de agua en Medellín este fin de semana; sectores afectados son diferentes para sábado y domingo paisa.alerta.com.co,2026-09-12 03:09:00,2026,9,September,2026-09
Colombia,Búsqueda CREG (Google News),CREG,,"Congresista, Exigió, Creg, Revise, Medidas",Congresista exigió a la Creg que revise las medidas de ahorro de energía para el Caribe: “Vengan y sientan la candela” - Infobae,2026-09-12 01:42,https://news.google.com/rss/articles/CBMi8gFBVV95cUxORy1Yd3JLZ3ZXa2dCbVdxX0Zadnpkc1U2N1ozeldXUS03QWJwc2dBcVczMTVIeElHMk4yRU5yakljS2FVQm9HMkpQSUpnaUs2eUJJZ0tuWFVOX1lrQ2NVTWtWYnNaeW5lZnlXYVhsZ2lOVkU1UU5TdnVzOGNwUE1sLUlzeVlOMGVzTVUtSzFzVTZZU1JDTmJ1bE10d2g3WE9EODE0cDBSSW5HeFdscTB6d3g0eFNZekhqbnlvZkNZbVE3X1BzSWZMbWJBMV9XQ21LZi11OW1KcGhDNXJseTR6QldXRHI4a1FXMkVramt2WHhHUdIBjAJBVV95cUxNdTItYjljcDU5dU4xV2NwWnVPNTQ3dVNMelJSbmh6dEtoQXBGTzVuOFV3RWdBcnhlbjJ2WmVUdFdCYThCZlBQWDBoekNNWHE1MEwzRHlmWU5sbWRxckk5SEh0VXFYTHU1LXRnbHItb25sNUNJSUZSdzdlUk5Qb28zOHJ1MjliVlBTMkRoX0xUTUljZGpFSkpsOVRjeThQSzZoM0c2M1llbEE5MkltWmUycGJLbGpwYmUyMmltc29VaVhWclRUdXFCQW5WRVpVMFBoVEhBRjBiZFY4bThwaXBOUW45a0g0X1VCN0kzT3l0ME5fZ3dKVG81WF80ZlJVSG1VUllEYVljR0kxTGZz?oc=5,Congresista exigió a la Creg que revise las medidas de ahorro de energía para el Caribe: “Vengan y sientan la candela” Infobae,2026-09-12 01:42:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Cortes, Agua, Medellín, Continúan, Confirma",Cortes de agua en Medellín continúan: EPM confirma suspensión del servicio para este lunes 14 de septiembre - redmas.com.co,2026-09-11 23:23,https://news.google.com/rss/articles/CBMi7AFBVV95cUxNN1M0OG8zVVY0SWszS0RvOVNCekg0VzY1ZGFCeTNkOWNTMzh5bzlYanI5TWxBZGwxb1BxbFdZT2lkYklSalZabzRhZjFOajZ3V1RkZmp6allFNU5VNk1Zb1BkQlpodEF4dkYwNDM1U0JnSGtncjBiR0hZbi1vczc4YzBUemYtQlJWSHJDWkVvTHhNNHY3ODY5RWJzbFd5ZHJkYTUwMFJsQmEyREpMMi1mdkFwenpueUdNQmloMU9rWmNaY3BRSzBOZ29YOGIwbUhoVDJuVHN4UVFIN3N5d3RHV3R2dGhFdzZfVWEtWA?oc=5,Cortes de agua en Medellín continúan: EPM confirma suspensión del servicio para este lunes 14 de septiembre redmas.com.co,2026-09-11 23:23:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Invita, Prevenir, Incendios, Proteger, Biodiversidad",EPM invita a prevenir incendios y proteger la biodiversidad - epm.com.co,2026-09-11 22:18,https://news.google.com/rss/articles/CBMizgFBVV95cUxPQ3N6X25mdW5kQ0ZDLW45VHlzNTF6VlU5R0FLVVdHOWRjMThZbTRrY1J4ekJVRm1mU3gyNzBDMURXUkZ4RW5wb0g3UndDTWh5b3NTOVA3WVp4NlRad0tVZE9hcmtWZ1Bod01IX0N2cmxHQjJoQllzaWVKRVc0cU5LbTVwc1VJRkxXVm9ZdUFIRndtcWp0SXpSaldqd0tKRDZqU3VYUjV1QnVZdmJBYUlTOEFZWGlTYTlUYWlPcjlXRm1wODBwcS01c2VENV94Zw?oc=5,EPM invita a prevenir incendios y proteger la biodiversidad epm.com.co,2026-09-11 22:18:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Alerta, Incendios, Forestales, Antioquia",EPM alerta por incendios forestales en Antioquia/Min30 - Minuto30,2026-09-11 21:51,https://news.google.com/rss/articles/CBMie0FVX3lxTFBQVXlyaVk3YzJyU3NRWVZZMlN4TFNDVEZmWkE5WElsdVhqbWJiR25KSU1RWEdpTy1abHVjMkNnU0lIU2ZsOEdpN2kwT3pUb3hvY2RuMnRaaENuRC1BYlhmQkJTR1I4OVBILUFaU1RRS1BKSTFzbjAxYk5oONIBzwJBVV95cUxQa3h3Zjhjb2UxWWlqZGRfeGxLYlpoMFBYWHhSNFJpNm1JZC1HY05qZWQxVkR6VUxPREEteERIeVFObEpRS2ZBQk1wZk5SRnduWElSeWw3NjFpWEszeVVBQ3F6Z0xHWmFnTVhaUVFTWVIyTWltRk1XNW5HSjJtQjktdVljSjVQYkI4Y2RtVWlOTGRsRVJuSkx5Y3BWa1h4STgtQmRqblVReTRjaGRfZ2k0SnBwcmFVNGhrLVoxZmpuSzRNUURSR2ZOV2xIb05tNVMtdzljOFRmcWpVUWNJUlU1b2l5b202d092NEtxTDNuWlN4R1BSYnRYMEhkRjhLNUs0RDRBaGJ3TjFZYnozVEZzRnVoRTRYSVdLajZoaWNWcEJBeEVFSlo0dm5sendWR3UtdW9kQVd3WDktTjNYaDg4RHJfNU04Q0cwN1ZlV0hMbw?oc=5,EPM alerta por incendios forestales en Antioquia/Min30 Minuto30,2026-09-11 21:51:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Obtiene, Crédito, Millones, Invertir, Agua","EPM obtiene crédito de US$348 millones para invertir en agua, energía y sostenibilidad - Portafolio.co",2026-09-11 21:51,https://news.google.com/rss/articles/CBMixAFBVV95cUxQUTA0UnpYY2hHMkpEUnlZbXZPcm1ScGxBM0p4d05FYnBMZlJObVY3eElBZ3hFRmRMOGpaek53ME1YNGJWQUIzUmNRUDVEUTNRSm9xS3pLYUxsUFhBbzkzQnllZ3lHeTk5VFF5ZFFqSmt4REdlTEVibGdZMmpxZFUxa0dfYW0wN01uMk9rVDgtUWlpVGpwQ2xUWTFkQU9ESWtOWlQxWkt4VkdSaUF5Njg0VGR2ZkZTMXlGdmxOTzdTdmNYRjI00gHKAUFVX3lxTE1tVHlFM3ZLYkdZd3dVQ29tTFo1SnMxdW9mSldaZk5rWVhaTEU2dVBpMXRUMnh4LW9VaC05NG5VLW1hNF9YWVNUamktZ3BQdnFRZGhpRklGbmJ6Y0YzRUJXbnNkTElsZmh1cWJJVGJmRl9JeDhzTkRUYWR1eFF3b1lLcGJaMk51LVpaQkxoTzRtQzRzRVdNX0JpM18tT0NKVU05QXJmRnY2cHdxMXdNbDVVZGFmZDFnM25zVVI0dHFXZDhIanV6RGlTVlE?oc=5,"EPM obtiene crédito de US$348 millones para invertir en agua, energía y sostenibilidad Portafolio.co",2026-09-11 21:51:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Hace, Llamado, Prevenir, Incendios, Forestales",EPM hace llamado a prevenir incendios forestales durante el Día Nacional de la Biodiversidad - Caracol Radio,2026-09-11 21:04,https://news.google.com/rss/articles/CBMixgFBVV95cUxOTkxKXy1nZ201eTFyN2U0X0FzWWs5blRGeEVJU3c1WEF1VWxhRXRmcGlnZnhkNVZEQjFPMWxSQW5xTHI1djVyc1dJZ2NBSGFrQ0tGTlBEU01nZnhoR1pCS1p4YUYycy1McV9aVlFNX3A2VWpKODBjMWdJS2lKY05MYm91bHpKaS1QaXMxT2hFSnp6XzBRcFBQbDhwNWFVMVZBZ2NzUXhoVHYyLWFLY0VNUTM0TWpaa08xa0l1a2dXcjNxaW1lVEHSAdoBQVVfeXFMT05PRGpZWWJtLUg5Z3BsaGxNNlpZM2FGbnZMY3ZTT0ItZTAwczdiS1k0d2ZqM0JlZHNxUmdGYnlVR29vMVFfcXdkV2VzT2pSQXI5dTZ4VXhhNDE5UDlwY1BPRXlPVnM3c1I0Qm42Z0ZqTUVpUm9URTJLQ0lLODQ5bVNzLVF4bGZQeENzeGRVN3U4WTlWTGt0UEY2WG41Rjd5bGF1XzAyS2l5ekJ5WnBzSC1zMGlKR1M2VnNxM1U1V21aQVZtMWZ6bURKOHlhVzRWTThZTFlzOTdGYVE?oc=5,EPM hace llamado a prevenir incendios forestales durante el Día Nacional de la Biodiversidad Caracol Radio,2026-09-11 21:04:00,2026,9,September,2026-09
Colombia,Búsqueda EPM (Google News),EPM,,"Consigue, Nuevo, Crédito, Internacional, Fortalecer",EPM consigue nuevo crédito internacional para fortalecer su operación sostenible - Caracol Radio,2026-09-11 20:49,https://news.google.com/rss/articles/CBMitgFBVV95cUxPT2Y0d1BZQjROYnFqTjRQcFVBRFY5RGEwLWZkWnMtX1FFdnp5ZElZbmk0aVlxU25Qb3F2LWNHRUxtdEpiZmJLb2VoVENaWk1HUzJaS01aVU9yeE5uM1loVzVjQU1EaTFfaWdjV05jbUhVQWc3MURtWmZkZS10UDhfc0JzX05RNW9EWk81LWpfZS12V20xT1hoVURwQ3MxT21PLU5FbGJ3N1VWbVFsb0tNaG12UjNWQdIBygFBVV95cUxPbXlyQkMwMzI0MDRseEpXYkt3bzN3ajRFS1lGQ1RQYW9tRjlCUnktRjRKNnNGQ3NzbUw5OVNMNGd4MU9EeWk4ZUNHWkxXQmhhc3hTdkJ1NTdndzVVS2pFYi1NV0s0Qnh3NmJBaU0tdzRsYS1nY0wtbUxuYWJPVDJSNzlKUlRmOFZUZnFac0FxWEd2SDRTOUd0eTdwMjgyT0VCMFpIcDRieHFKb0xRVDZ6cU95aGdFa2hFSEJaOVVwV0tpcTgwN1dTY3R3?oc=5,EPM consigue nuevo crédito internacional para fortalecer su operación sostenible Caracol Radio,2026-09-11 20:49:00,2026,9,September,2026-09
